Gp1,Hfd,Tb1,Wd,VEC1,sVEC,Phase Formation
9.09,1.124182828,3356.35,0.021647576,7.09,1.999999999,RMG
12.51,0.197003827,2848.92,0.080055665,3.91,1.999999998,RMG
10.84,0.554000122,3350.07,0.029899876,8.44,2.000000003,RMG
9.02,0.691140307,3334.11,0.00984589,7.02,2.000000001,RMG
8.3,0.628351101,3233.57,0.021542446,7.1,1.849999998,RMG
8.05,0.637524257,3504.93,0.052538391,6.75,1.999999998,RMG
11.56,0.236980464,3037.91,0.095708952,4.76,1.999999999,RMG
8.3516,0.399663672,2649.6194,0.076472719,6.8636,1.401899998,RMG
9.12,1.068708652,3365.01,0.019655779,7.02,2.000000001,RMG
4.9,0.226365561,2201.55,0.152652019,4.9,1.700000002,RMG
9.1,0.621220353,3237.95,0.022566156,7.1,2.000000001,RMG
10.95,0.462195453,2726.38,0.007816316,9.05,0.379999998,RMG
7.25,0.252741008,4582.6,0.073552809,4.75,1.250000001,RMG
13.13,0.814954422,2994.41,0.073541719,3.53,2,RMG
6.05,0.512719726,3993.4,0.064454335,4.3,1.699999999,RMG
8.2,0.161616368,3705.75,0.119354718,6.2,1.999999999,RMG
10.94,0.469609095,2673.205,0.016238674,8.99,1.999999996,RMG
10.71,0.539247395,3280.225,0.013748149,8.985,0.365,RMG
11.38,0.874832802,3609.75,0.03204025,7.38,2,RMG
10.98,0.491676457,2634.2,0.022266354,8.88,1.999999998,RMG
12.54,0.187896779,2846.27,0.073056785,3.94,1.999999999,RMG
5.64,0.351744432,4508.01,0.137936586,4.14,1.999999998,RMG
7.35,0.107485296,2024.15,0.106282274,5.35,1.65,RMG
7.65,0.491370061,3419.65,0.051607106,7.15,2.000000002,RMG
6,0.277603569,3453.65,0.099539038,3,2.000000001,RMG
9.3,0.702117407,3298.67,0.029269475,6.7,2.000000002,RMG
4.2,0.113686774,2475.95,0.154954029,4.2,1.800000002,RMG
6.8,0.30000062,4792.75,0.059803222,4.8,1.299999998,RMG
10.76,0.556755704,3275.28,0.023545458,9.11,0.429999999,RMG
9.26,1.288761735,2787.81,0.03556917,7.41,2,RMG
3.81,0.167819197,1680.01,0.10938304,3.81,1.8,RMG
8.5,0.532416947,3999.05,0.093378541,4,2,RMG
11.06,0.675834548,2939.21,0.02523054,8.46,1.999999997,RMG
12.56,0.743092296,3069.27,0.090642206,4.86,2.000000001,RMG
8.5,0.200598074,3680.51,0.106492146,5.1,2.000000001,RMG
5.75,0.551601724,3586.85,0.063414295,4.25,1.999999999,RMG
12,0.25221976,2885.25,0.038147927,4,1.9,RMG
11.85,0.175428432,2867.35,0.097229012,3.35,1.999999999,RMG
9.86,0.497815883,3689.38,0.064989348,8.16,1.999999998,RMG
7.186,0.140429091,3940.874,0.117607031,5.686,2.000000003,RMG
8.175,0.543712281,3722.5,0.07931856,7.425,1.5,RMG
12.05,0.238764498,2897.45,0.11228686,4.05,1.999999998,RMG
10.89,0.293595641,3010.33,0.119510567,4.19,2,RMG
5.456,0.128735488,1896.15,0.213650216,5.456,1.615999998,RMG
10.8,0.482603591,2654.35,0.029073966,8.8,1.999999998,RMG
10.43,0.551424536,2910.26,0.056231156,8.53,1.869999998,RMG
10.8,0.476747799,2647.45,0.031824512,8.8,1.949999999,RMG
10.94,0.4510125,2698.17,0.017262623,9.14,1.959999999,RMG
5.7,0.562346834,3580.85,0.063942434,4.2,1.999999999,RMG
9.59,0.651791892,3250.66,0.080424659,6.79,2,RMG
12.59,0.187971109,2843.65,0.070889248,3.89,1.999999998,RMG
5.62,0.330964217,4692.37,0.130716658,4.12,1.880000002,RMG
9.46,0.054554032,3327.87,0.072618959,9.26,1.999999996,RMG
5.76,0.020902589,4163.81,0.079862998,5.76,1.98,RMG
8,0.548345956,4134.79,0.094463244,4,2,RMG
10.5,0.322709855,3061.55,0.135994829,5.1,2.000000001,RMG
10.66,0.530908183,3285.98,0.011190811,9.01,0.329999999,RMG
8.91,0.527349185,3399.65,0.020766384,7.635,2,RMG
12.35,0.112367318,2843.81,0.064490155,3.35,1.999999999,RMG
9.28,0.686002655,3116.43,0.093011674,6.48,1.999999998,RMG
6.32,0.282984634,3992.79,0.121621895,5.52,2.000000002,RMG
8.768,0.679297868,3308.118,0.013371653,7.168,1.999999999,RMG
8.62,0.664942997,3299.43,0.021864147,6.82,1.860000002,RMG
4.2,0.08243347,1688.35,0.104196021,2.2,2,RMG
11.38,0.820616031,3624.03,0.035499068,7.18,2,RMG
7.5,0.035456549,3206.85,0.096518342,3,2.000000001,RMG
5.35,0.231450402,2275.15,0.157115248,5.35,1.65,RMG
7.538,0.275175799,3838.452,0.074925035,7.538,1.365999997,RMG
12.025,0.146717506,2734.225,0.110080631,3.275,2,RMG
6.1,0.373299565,3354.03,0.171654329,6.1,1.609999999,RMG
3.8,0.355138729,2124.55,0.178660258,3.8,1.999999998,RMG
8.93,0.687879366,3306.17,0.010175324,7.13,2.000000001,RMG
9.07,0.345747203,3175.69,0.135194903,3.77,2.000000001,RMG
5.8,0.600425753,3538.15,0.078563803,4.3,2,RMG
5.56,0.343616187,4603.69,0.134135099,4.06,1.999999998,RMG
10.52,0.134396448,2872.67,0.09798196,9.72,1.160000002,RMG
7.535,0.11889973,2083.106,0.175403722,7.535,1.385000001,RMG
11.9,0.162145483,2891.39,0.104665652,3.1,1.999999999,RMG
7.75,0.102459225,3196.5,0.081072983,7.75,1.55,RMG
8.55,0.106493312,3257.2,0.068830806,8.55,1.350000001,RMG
2.9,0.133285712,1539.9,0.113211272,2.9,1.900000001,RMG
7.69,0.095001386,3489.65,0.055047234,7.69,1.999999997,RMG
9.58,0.65289026,3246.33,0.08098591,6.78,2.000000002,RMG
5.8,0.506331012,3993.95,0.061043335,4.3,1.699999999,RMG
7.92,0.460962515,3285.15,0.03647294,7.52,2.000000001,RMG
10.44,0.585520979,3450.31,0.044837427,7.74,2.000000001,RMG
7.85,0.114982159,3441.9,0.07442311,7.85,1.450000002,RMG
4.7,0.394406086,2505.25,0.209696817,4.7,2.000000001,RMG
11.9,0.378530883,2996.65,0.093157619,4.9,1.950000002,RMG
9.96,0.596454446,3440.15,0.004531867,7.56,2.000000003,RMG
11.8,0.195367014,2904.95,0.107861205,3.3,2,RMG
5.835,0.353048376,3143.16,0.188929717,5.835,1.629999997,RMG
10.96,0.553424295,3390.63,0.03217441,8.16,1.999999998,RMG
10.46,0.549525839,3275.78,0.022533541,8.81,0.529999997,RMG
8.44,0.265797639,3448.414,0.040832607,8.44,1.899999997,RMG
5.8,0.319988368,4546.25,0.081559547,4.3,1.699999999,RMG
7.59838,0.066831933,3289.24484,0.042536107,7.59838,2.000000001,RMG
5.782,0.032693426,4125.638,0.119452365,5.782,1.999999998,RMG
9.8,1.422719037,2892.75,0.038332968,7.05,1.999999998,RMG
7.99,0.220251869,4653.71,0.049120115,5.29,1.269999998,RMG
12.535,0.183821901,2828.3,0.072417961,3.885,2.000000001,RMG
6.25,0.368917737,3320.32,0.176552563,6.25,1.59,RMG
8.2,0.577331403,3200.43,0.017747744,7.4,1.900000002,RMG
9.11,1.154303708,3358.35,0.023434847,7.11,1.999999999,RMG
5.16,0.377802632,3493.61,0.153864915,5.16,1.730000001,RMG
6.55,0.139196252,4099.45,0.105825556,5.05,2,RMG
8.63,0.67013171,3340.49,0.025610534,7.13,2.000000001,RMG
5.6,0.458004989,4633.93,0.066473299,4.3,1.699999999,RMG
8.18,0.223631218,4645.59,0.049465425,5.18,1.3,RMG
8.9,0.624899141,3269.87,0.037247159,7.7,2.000000002,RMG
12.1,0.787020397,3057.31,0.065063057,4.4,2.000000002,RMG
4.9,0.429008913,2902.05,0.232974821,4.9,1.999999999,RMG
6.3,0.21736995,4214.45,0.168405068,6.3,1.800000002,RMG
12.7,0.6346498,2840.55,0.090668573,3.7,2.000000002,RMG
8.8,1.07255761,3299.05,0.017061347,7.3,2.000000002,RMG
8.68,0.512089254,3416.15,0.023245601,7.48,1.999999999,RMG
10.22,0.478699663,2708.17,0.069911836,8.22,1.999999996,RMG
11.38,0.717408985,3638.31,0.038151768,6.98,1.999999998,RMG
8.12,0.042301707,3446.87,0.05606531,8.12,2.000000002,RMG
6.5,0.351230492,3369.9,0.147046955,5,1.75,RMG
7.91,0.090023167,3438.554,0.050839107,7.91,2.000000003,RMG
8.98,0.17001996,3518.35,0.116391095,6.78,2.000000002,RMG
10.6,0.142817367,2679.2,0.08923683,10.6,1.050000002,RMG
7.06,0.120299356,3348.71,0.110973199,6.06,1.999999998,RMG
8.525,0.552577876,3630.15,0.077012569,7.775,1.450000001,RMG
10.643,0.531982957,3285.368,0.013272382,8.993,0.364000003,RMG
12.86,0.606798736,2921.87,0.09305695,4.16,2.000000001,RMG
7.78,0.082566542,3300.83,0.04329713,7.78,2.000000002,RMG
9,0.504185471,4020.39,0.094248811,4,2,RMG
10.2,0.923909456,3488.15,0.017088085,7.4,1.999999998,RMG
9.1,0.668720512,3331.23,0.031563392,7.3,2.000000002,RMG
10.5,0.488898045,2646.55,0.042193627,8.5,2.000000003,RMG
7.528,0.160199479,3873.302,0.114846691,5.528,2.000000002,RMG
11.23,0.23946911,3088.33,0.103257644,5.33,2.000000002,RMG
8.96,1.077127785,3344.87,0.048875224,6.76,1.619999997,RMG
7.9,0.132491532,3189.05,0.061740375,5.9,1.699999999,RMG
11.38,0.530937293,3596.27,0.050149164,6.78,2.000000002,RMG
12.1,0.113345712,2724.375,0.103331835,3.1,1.999999999,RMG
10.52,0.547023118,3276.11,0.031772699,8.52,0.469999998,RMG
12.24,0.144033219,2866.18,0.059367962,3.14,2,RMG
8.775,0.701979421,3337.75,0.058512749,6.925,1.999999998,RMG
12.1,0.016097048,2865.68,0.076233075,3,2.000000001,RMG
5.5,0.594877422,3725.15,0.065836561,4,2,RMG
10.732,0.549850512,3243.766,0.019882097,9.152,0.415999996,RMG
5.8,0.506803963,4545.05,0.072740733,4.3,1.849999999,RMG
11.32,0.282171444,2610.59,0.023675155,10.52,1.08,RMG
8.68,0.431463636,3514.53,0.037794696,8.08,1.860000002,RMG
3.6,0.319633675,1727.75,0.150581102,3.6,2.000000002,RMG
5.88,0.531043312,4227.19,0.079582747,4.88,2.000000002,RMG
9.05,0.680393592,3478.05,0.033068642,6.55,1.999999997,RMG
9.82,0.336737694,3143.49,0.148863221,6.22,1.999999998,RMG
6.2,0.422090388,3445.8,0.150771925,3.7,2.000000002,RMG
8.78,0.966981035,3297.05,0.014145858,7.28,2.000000002,RMG
9.89,0.336733024,3104.83,0.135774888,4.19,2,RMG
9.015,0.690918497,3345.855,0.008571374,7.015,1.995000003,RMG
6.5,0.581151417,4306.39,0.086346134,4,2,RMG
5.2,0.011982615,4197.05,0.096932471,5.2,1.850000001,RMG
5.5,0.547463416,4510.55,0.073533788,4,2,RMG
10.618,0.525095781,3316.724,0.011146596,8.968,0.372000003,RMG
7.60108,0.074426171,3289.02272,0.042536298,7.59928,2.000000001,RMG
7.45,0.12286258,3227.45,0.062397663,5.95,1.700000002,RMG
4.23,0.092383546,1394.11,0.071937017,4.23,2.000000001,RMG
11.1,0.485482222,2624.45,0.026130573,9.1,1.900000002,RMG
6.675,0.34870745,4023.65,0.079879316,6.425,1.650000003,RMG
10.576,0.538735572,3281.696,0.017225317,8.926,0.414000002,RMG
6,0.096312997,1289.95,0.080065038,6,1.999999998,RMG
11.04,0.849376231,3518.63,0.033503772,7.84,2.000000001,RMG
11.76,0.259609006,2940.27,0.107558006,4.96,1.999999998,RMG
7.7,0.27274584,3806.25,0.158263964,7.7,1.600000002,RMG
9.85,0.487268765,3643.32,0.06495783,8.15,1.834999998,RMG
6.9,0.417894236,3409.45,0.111842938,6.4,2,RMG
3.4,0.100612808,1636.25,0.100965378,3.4,1.85,RMG
9.24,0.738548808,2909.71,0.030941081,7.24,2.000000001,RMG
6.5,0.534146266,3464.45,0.105210419,5.5,2.000000002,RMG
11.26,0.569647326,3499.39,0.05829754,7.06,2,RMG
6.89,0.251370025,3938.53,0.080447456,6.79,1.6,RMG
10.68,0.64331946,3394.87,0.04184569,6.48,1.999999998,RMG
10.65,0.124440773,2928.85,0.060945313,7.15,1.500000002,RMG
12.581,0.189242359,2844.032,0.073479823,3.911,1.999999999,RMG
13,0.606671805,2925.75,0.092120948,4,2,RMG
11.25,0.554106004,3006.7,0.026392165,8.75,1.475000004,RMG
10.845,0.559883918,3260.505,0.018276955,8.845,0.444999999,RMG
5.6,0.171939363,4418.55,0.165609271,5.6,1.899999998,RMG
7.535,0.142662891,2174.582,0.222041542,7.535,1.385000001,RMG
8.9,0.683478281,3446.07,0.032840581,6.7,2.000000002,RMG
8.78,0.678723188,3492.51,0.040551935,6.58,2.000000001,RMG
11.7,0.242793793,2891.7,0.050462132,5.2,1.750000002,RMG
11.12,0.507591127,2599.87,0.012633023,8.92,1.979999998,RMG
12.16,0.200694722,2944.95,0.069069315,3.76,2.000000001,RMG
8.485,0.244696061,3418.62,0.04028368,8.485,1.920000004,RMG
5.68,0.327666027,4700.83,0.1301842,4.18,1.820000002,RMG
8.8,0.671726039,2996.43,0.091952179,7.2,2.000000002,RMG
9.91,0.595141266,3352.29,0.047609851,8.11,2.000000004,RMG
10.01,0.6149596,3403.24,0.060893958,6.81,1.999999998,RMG
9.04,0.176581753,3510.47,0.116388077,6.64,1.999999998,RMG
11.52,0.723891134,3680.87,0.038229212,6.72,2.000000003,RMG
9.2,0.623673838,3296.39,0.044087992,7.8,1.999999997,RMG
5.7,0.116734544,2016.55,0.137665845,5.7,1.599999998,RMG
11,0.481293475,3243.23,0.025313977,9,1.359999999,RMG
5.848,0.050268689,4185.038,0.116626006,5.848,2,RMG
12.595,0.166462445,2835.9,0.064153483,3.745,2.000000001,RMG
3.9,0.20573348,1894.95,0.113440765,3.9,1.800000002,RMG
10.85,0.554097741,3373.45,0.031185245,8.35,1.999999999,RMG
11.05,0.235704263,3154.45,0.092738254,4.55,2.000000002,RMG
8.195,0.090678359,3354.08,0.039929332,8.195,2.000000002,RMG
9.504,0.647035108,3242.702,0.075670955,7.104,2.000000003,RMG
9.5,1.437606705,2834.45,0.036979941,7.25,2,RMG
7.66,0.020468933,3391.19,0.057108196,7.66,1.819999998,RMG
5.5,0.502677276,4549.35,0.097869776,4,2,RMG
7.33,0.422653545,3393.16,0.190809525,7.13,2.000000001,RMG
8.84,0.687154088,3364.39,0.025543584,6.84,2.000000001,RMG
5.8,0.448957222,3282.75,0.256196631,5.8,1.999999999,RMG
11.75,0.3714839,3016.35,0.097461797,5.25,1.949999998,RMG
5.82,0.319773209,4720.57,0.125575447,4.32,1.68,RMG
10.76,0.477406325,2674.51,0.040150083,8.76,1.999999998,RMG
4,0.03103573,4513.85,0.008893435,4,2,RMG
4.3,0.112069202,1743.45,0.117830049,4.3,1.749999999,RMG
4.669,0.001305226,4106.366,0.046470751,4.669,1.670000001,RMG
10.6,0.137271843,2870.95,0.09919622,9.4,1.199999996,RMG
4.45,0.098623554,1666.85,0.094177309,3.45,1.85,RMG
7.69,0.076449902,3294.89,0.042927246,7.69,1.999999997,RMG
10.56,0.320113942,3053.67,0.134118766,4.96,1.999999998,RMG
7,0.582009944,3463.35,0.104664771,5.5,2.000000002,RMG
7.94,0.387844788,3338.83,0.178408781,7.34,2,RMG
5.9,0.562936405,4355.75,0.080381545,4.4,2.000000002,RMG
8.76,1.115566888,3300.87,0.046623508,6.96,1.620000002,RMG
6.835,0.115358107,3222.152,0.182175418,6.085,2.000000001,RMG
12,0.140873193,2872.55,0.082170521,3.5,1.999999999,RMG
9.3,0.565428859,3242.21,0.049934347,8.1,1.999999998,RMG
10.04,0.610047221,3347.51,0.030480937,7.44,1.999999998,RMG
11.575,0.191649062,3004.775,0.051021585,3.075,2,RMG
8.36,0.613335285,3475.43,0.026509629,7.16,1.879999997,RMG
2,0.021896844,1638.95,0.145357159,2,2,RMG
2.84,0.13513278,1750.43,0.095756257,2.84,1.92,RMG
10.34,0.44729563,2678.33,0.051092411,8.54,1.860000001,RMG
11.4,0.075817575,2676.15,0.11388704,2.68,1.680000001,RMG
9.14,0.632916824,3143.65,0.077967366,7.54,1.999999997,RMG
10.87,0.562901047,3289.06,0.021582971,8.87,0.470000003,RMG
5.3,0.221418789,2175.95,0.149552486,5.3,1.650000002,RMG
8.96,1.095666941,3702.87,0.031744336,6.96,2.000000001,RMG
12.41,0.201222615,2854.47,0.084937847,3.91,1.999999998,RMG
10.21,0.534999303,3433.33,0.055432867,8.51,1.999999997,RMG
7.75,0.14141447,3800.25,0.121167233,6.25,2,RMG
9.1,0.694611586,3312.35,0.021789103,6.9,1.999999997,RMG
8.7,0.137645354,3114.4,0.062774833,6.2,1.649999998,RMG
10.785,0.56320415,3272.605,0.025440977,9.135,0.454999999,RMG
5.9,0.17870282,4334.05,0.175036377,5.9,1.899999998,RMG
9.07,0.656601925,3329.89,0.008184775,7.37,2.000000003,RMG
7.9,0.015742027,3709.75,0.11553766,7.9,2,RMG
6.286,0.148915779,3632.174,0.118743954,6.286,2,RMG
10.825,0.568641105,3219.815,0.023191216,9.175,0.495000003,RMG
5.45,0.351738234,3131.7,0.190524989,5.45,1.675000003,RMG
8.066,0.085962321,3402.194,0.047295033,8.066,1.999999997,RMG
11.1,0.089270457,2913.85,0.078011668,4.6,1.800000001,RMG
8.175,0.264665546,3526.96,0.050931519,8.175,1.899999999,RMG
9.75,0.322095747,3309,0.055075435,9.25,1.999999998,RMG
7.60216,0.072663033,3288.93992,0.04256262,7.59856,2.000000002,RMG
3.85,0.187678566,1776.25,0.110566408,3.85,1.800000002,RMG
5.6,0.347700518,4555.85,0.136443688,4.1,2,RMG
8.6,0.650484294,3372.29,0.018654067,7.2,1.949999998,RMG
9.1,0.681451887,3349.95,0.023789465,7.1,2.000000001,RMG
5.91,0.368578105,3299.31,0.17315343,5.91,1.630000003,RMG
7.9,0.246993648,3756.85,0.163977744,7.9,1.699999997,RMG
8.29,0.268660674,3569.13,0.077213036,8.19,1.4,RMG
5.8,0.345607111,3070.29,0.195821496,5.8,1.630000001,RMG
8.6,0.122195885,3157.95,0.087716375,8.6,1.600000003,RMG
8.5,0.261733758,3217.4,0.102495772,3,2.000000001,RMG
9.4,0.009820249,3335.75,0.068520357,9.4,1.999999996,RMG
9.75,0.462095917,2613.28,0.068759295,7.85,1.700000004,RMG
11,0.39506453,3656.95,0.077983926,4,2,RMG
4.2,0.393276901,2293.7,0.171464277,4.2,1.999999999,RMG
12.62,0.181823339,2838.91,0.070284696,3.82,1.999999998,RMG
8.6,0.660636272,3273.89,0.014458002,7.2,1.949999998,RMG
10.64,0.50503268,3271.51,0.010128605,9.04,0.319999999,RMG
7.5,0.327761607,3275.4,0.140914597,5,1.75,RMG
8.55,0.760011757,2840.65,0.092150955,6.05,1.999999998,RMG
10.703,0.583167155,3103.862,0.024505686,8.853,1.999999998,RMG
8.825,0.686691405,3295.37,0.027007282,7.125,1.999999997,RMG
6,0.097456995,4163.15,0.095529678,6,1.8,RMG
12.535,0.177597291,2822.07,0.070081614,3.835,2,RMG
9.18,0.697121957,3073.13,0.095173622,6.38,2.000000001,RMG
8.8,0.682742822,3424.75,0.032680204,6.8,2,RMG
6.4,0.060868118,3410.55,0.113803727,6.4,2,RMG
8.3,0.635453385,3280.85,0.030331022,6.3,1.650000001,RMG
9.43,0.655290964,3210.66,0.080184971,7.03,1.999999998,RMG
11.86,0.197713113,2873.62,0.101831171,3.56,2.000000001,RMG
8.075,0.374644696,3654.25,0.078842092,7.825,1.449999997,RMG
10.52,0.149531645,2828.01,0.098198894,10.52,1.059999997,RMG
5.85,0.488853021,4066.8,0.06053812,4.35,1.650000001,RMG
8.55,0.127545266,3481.6,0.074944718,8.55,1.350000001,RMG
4.5,0.401374237,4490.31,0.045714723,4,2,RMG
9,1.118168605,3321.35,0.043890366,7.2,1.699999999,RMG
7.1,0.193896994,3996.05,0.183286365,7.1,1.900000001,RMG
2.9,0.277488248,1743.85,0.131812639,2.9,1.999999999,RMG
5.14,0.374438537,3451.97,0.158285611,5.14,1.729999998,RMG
5.12,0.09203288,1409.95,0.077320048,4.52,2,RMG
6.04,0.043758085,3937.89,0.120363185,6.04,2.000000001,RMG
9.9,0.4752956,2645.15,0.041308246,7.9,1.899999999,RMG
9.3,0.691273817,3242.35,0.034371773,6.7,2.000000002,RMG
6.4,0.207804326,2076.65,0.225082846,2.4,1.999999999,RMG
7.2,0.319910356,3318.35,0.131547306,4.2,1.849999998,RMG
3.15,0.146337164,2071.85,0.118770157,3.15,1.899999999,RMG
10.66,0.531461588,3280.98,0.015349772,9.01,0.529999996,RMG
5.625,0.326556207,4300.7,0.07086788,5.375,1.8,RMG
5,0.113017655,2358.55,0.159864516,5,1.7,RMG
9.03,0.67853283,3066.74,0.090325506,7.03,1.999999998,RMG
8.65,0.142786647,3575.85,0.116699939,7.15,2.000000002,RMG
9.808,0.613273715,3374.334,0.04654033,7.408,2.000000002,RMG
9.775,0.616908168,3362.82,0.047619479,7.825,1.999999998,RMG
9.1,0.713559449,2961.33,0.028717679,7.3,2.000000002,RMG
8.84,0.650904932,3489.59,0.023337531,6.84,1.919999997,RMG
6.5,0.08161354,3375.45,0.106262799,6.5,1.899999998,RMG
10.26,0.521551551,3450.08,0.048240692,8.56,1.949999997,RMG
7.1,0.465017785,3382.85,0.186053999,5.1,2.000000001,RMG
11.89,0.209670884,3001.65,0.069956324,3.79,1.999999998,RMG
6.15,0.375820011,4503.9,0.056962486,4.65,1.350000002,RMG
11.22,0.275911195,2978.04,0.112097118,4.12,1.999999999,RMG
12.04,0.19869432,2974.87,0.063471277,3.64,1.999999998,RMG
11.05,0.198306244,2973.8,0.134805241,4.05,1.999999998,RMG
7.25,0.237500841,3943.4,0.17194264,7.25,1.749999998,RMG
8.24,0.623816571,3227.87,0.023085985,7.04,1.819999998,RMG
7.6,0.408304783,3368.75,0.185699125,7.2,2.000000002,RMG
10.12,0.172146498,3065.2,0.120526154,10.12,1.109999995,RMG
11.675,0.584324228,2741.125,0.029574779,9.425,1.225000002,RMG
9.6,1.344686167,3050.95,0.035943585,7.1,2.000000001,RMG
12.55,0.57717791,2990.85,0.083387125,3.55,2.000000001,RMG
6.9,0.392848739,3176.2,0.21667799,4.4,2.000000002,RMG
6.8,0.10925845,3606.75,0.074426983,6.8,1.600000002,RMG
9.07,1.08073889,3354.35,0.019632173,7.07,1.999999997,RMG
8.83,0.66828258,3009.42,0.091167854,7.23,2.000000001,RMG
5.981,0.015483146,4126.254,0.12032156,5.981,1.95,RMG
11.2,0.432715835,3107.05,0.102997034,3.2,1.9,RMG
7.425,0.096980478,3223.975,0.079517301,7.425,1.574999999,RMG
8.92,0.906981136,4036.47,0.056717741,6.92,1.640000002,RMG
11.18,0.512734642,2578.81,0.023630427,8.98,1.919999998,RMG
11.25,0.553897883,2801.5,0.02386061,8.75,1.699999998,RMG
9.28,0.970681487,3831.03,0.050330706,7.28,1.760000002,RMG
10.55,0.237864753,2706.25,0.161405493,3.65,1.599999999,RMG
9.8,1.01629891,3331.55,0.025594469,6.8,2,RMG
6.2,0.627483396,3555.31,0.072845188,4,2,RMG
9.1,0.652674018,3312.51,0.037028773,7.5,2.000000003,RMG
7.85,0.579348186,3267.65,0.034246744,5.35,1.299999999,RMG
9.75,1.309778181,3080.1,0.036657341,7,2.000000002,RMG
7.825,0.019348203,3433.9,0.058797834,7.825,1.900000003,RMG
10.41,0.554171445,3273.23,0.024276481,8.76,0.580000003,RMG
3.65,0.088463135,1853.3,0.18714944,2.15,2,RMG
6.65,0.365368583,4671.1,0.065982609,4.65,1.350000002,RMG
10.06,0.337623423,3111.97,0.145639092,5.66,1.999999997,RMG
10.93,0.550007121,3470.49,0.035659494,7.93,2.000000003,RMG
5.92,0.313962895,4734.67,0.11945868,4.42,1.579999998,RMG
9.425,1.322600323,3115.475,0.034125619,7.175,2.000000003,RMG
5.54,0.34155851,4627.61,0.132647366,4.04,2,RMG
8.2,0.38118093,3312.05,0.174594729,7.2,2.000000002,RMG
8.59,0.650871625,3436.52,0.026893619,6.99,1.930000002,RMG
11.58,0.787888517,3686.87,0.036328125,6.78,2.000000002,RMG
4.5,0.407422068,4366.89,0.045444821,4,2,RMG
10.55,0.462095333,2661.68,0.043959399,8.65,1.899999998,RMG
6.35,0.287227074,4795.3,0.054007312,4.85,1.15,RMG
9.08,0.994166358,3787.03,0.048304633,7.48,1.760000003,RMG
11.6,0.350462929,2995.8,0.102967377,3.1,1.95,RMG
12,0.105035971,2847.65,0.08012742,3,2.000000001,RMG
7.6,0.572798394,3425.95,0.106931186,6.1,1.999999997,RMG
8.55,0.020691842,3347.65,0.051256678,8.55,2.000000003,RMG
7.52,0.075569748,3281.35,0.043235061,7.52,1.960000001,RMG
10.72,0.545473291,3290.71,0.020104777,8.72,0.420000003,RMG
11.98,0.050184306,2868.26,0.083318459,3.48,1.939999999,RMG
10.64,0.727594563,3604.15,0.012684989,6.64,1.999999998,RMG
5.415,0.352963846,3146.62,0.189107121,5.415,1.679999997,RMG
11.34,0.85391556,3605.75,0.033962285,7.34,2,RMG
10.78,0.552982194,3389.79,0.031927855,8.38,1.999999996,RMG
6.2,0.435095067,4196.3,0.07709425,5.7,1.750000001,RMG
9.04,1.13721442,3345.69,0.021635397,7.14,2.000000001,RMG
8.1,0.572699916,3596.35,0.032241064,7.1,1.800000002,RMG
7.803,0.349902963,3486.176,0.044255977,7.803,1.859000001,RMG
5.485,0.044747838,4031.39,0.112233646,5.485,1.999999998,RMG
6.8,0.065322089,3908.75,0.119915442,6.8,2,RMG
4.75,0.204549896,1923.45,0.123344946,4.75,1.700000001,RMG
12.97,0.816081723,2984.73,0.065062823,3.37,1.96,RMG
12.5,0.187700979,2850.45,0.07338876,3.7,2.000000002,RMG
10.875,0.554499261,3356.9,0.030341249,8.375,1.999999999,RMG
5.54,0.192434954,4311.67,0.115216328,5.44,2.000000001,RMG
5.19,0.376589517,3469.3,0.15696675,5.19,1.724999999,RMG
9.17,0.692769527,3322.33,0.012569623,6.97,2.000000001,RMG
5.85,0.426523842,4288.65,0.073632941,5.35,1.799999999,RMG
7.65,0.664408765,3251.38,0.125968082,6.85,2.000000001,RMG
5,0.332794812,3261.95,0.204124145,5,2,RMG
5.71,0.358727193,4424.29,0.138785953,4.21,1.999999998,RMG
6.1,0.595821709,3519.45,0.088898957,4.6,2.000000001,RMG
8.68,0.635109158,2973.75,0.090542551,7.48,1.999999999,RMG
7.555,0.103746198,3501.44,0.054361466,7.555,1.999999997,RMG
10.92,0.858992596,3656.15,0.022279357,6.52,1.999999998,RMG
10.9,0.298620372,3012.7,0.122445571,4.4,2.000000002,RMG
11,0.480169187,2805.47,0.018914979,9,1.839999996,RMG
10.425,0.58609498,3442.4,0.010543839,7.175,2.000000003,RMG
5.8,0.503098664,4209.95,0.073911246,4.3,2,RMG
7.76,0.089652938,3483.014,0.055301124,7.76,2.000000002,RMG
6.32,0.430583196,4313.83,0.062365129,4.52,1.479999999,RMG
8.24,0.076396797,3147.33,0.177409736,5.24,1.720000001,RMG
9.64,0.609613872,3330.87,0.047540035,7.64,2.000000002,RMG
10.73,0.546940116,3257.91,0.017962602,9.08,0.399999996,RMG
